,id,year,title
6629,6998,2017,Efficient Sublinear-Regret Algorithms for Online Sparse Linear Regression with Limited Observation
6630,6999,2017,Mapping distinct timescales of functional interactions among brain networks
6631,7,1987,Experimental Demonstrations of Optical Neural Computers
6632,70,1987,On the Power of Neural Networks for Solving Hard Problems
6633,700,1992,Neural Network Model Selection Using Asymptotic Jackknife Estimator and Cross-Validation Method
6634,7000,2017,Multi-Armed Bandits with Metric Movement Costs
6635,7001,2017,Learning A Structured Optimal Bipartite Graph for Co-Clustering
6636,7002,2017,Learning Low-Dimensional Metrics
6637,7003,2017,The Marginal Value of Adaptive Gradient Methods in Machine Learning
6638,7004,2017,Aggressive Sampling for Multi-class to Binary Reduction with Applications to Text Classification
6639,7005,2017,Deconvolutional Paragraph Representation Learning
6640,7006,2017,Random Permutation Online Isotonic Regression
6641,7007,2017,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning
6642,7008,2017,Inverse Filtering for Hidden Markov Models
6643,7009,2017,Non-parametric Structured Output Networks
6644,701,1992,Time Warping Invariant Neural Networks
6645,7010,2017,Learning Active Learning from Data
6646,7011,2017,VAE Learning via Stein Variational Gradient Descent
6647,7012,2017,Reconstructing perceived faces from brain activations with deep adversarial neural decoding
6648,7013,2017,Efficient Use of Limited-Memory Accelerators for Linear Learning on Heterogeneous Systems
6649,7014,2017,Temporal Coherency based Criteria for Predicting Video Frames using Deep Multi-stage Generative Adversarial Networks
6650,7015,2017,Sobolev Training for Neural Networks
6651,7016,2017,Multi-Information Source Optimization
6652,7017,2017,Deep Reinforcement Learning from Human Preferences
6653,7018,2017,On the Fine-Grained Complexity of Empirical Risk Minimization: Kernel Methods and Neural Networks
6654,7019,2017,Policy Gradient With Value Function Approximation For Collective Multiagent Planning
6655,702,1992,Modeling Consistency in a Speaker Independent Continuous Speech Recognition System
6656,7020,2017,Adversarial Symmetric Variational Autoencoder
6657,7021,2017,Unified representation of tractography and diffusion-weighted MRI data using sparse multidimensional arrays
6658,7022,2017,A Minimax Optimal Algorithm for Crowdsourcing
6659,7023,2017,Estimating Accuracy from Unlabeled Data: A Probabilistic Logic Approach
6660,7024,2017,A Decomposition of Forecast Error in Prediction Markets
6661,7025,2017,Safe Adaptive Importance Sampling
6662,7026,2017,Variational Walkback: Learning a Transition Operator as a Stochastic Recurrent Net
6663,7027,2017,Polynomial Codes: an Optimal Design for High-Dimensional Coded Matrix Multiplication
6664,7028,2017,Unsupervised Learning of Disentangled Representations from Video
6665,7029,2017,Federated Multi-Task Learning
6666,703,1992,Learning Cellular Automaton Dynamics with Neural Networks
6667,7030,2017,Is Input Sparsity Time Possible for Kernel Low-Rank Approximation?
6668,7031,2017,The Expxorcist: Nonparametric Graphical Models Via Conditional Exponential Densities
6669,7032,2017,Improved Graph Laplacian via Geometric Self-Consistency
6670,7033,2017,Dual Path Networks
6671,7034,2017,Faster and Non-ergodic O(1/K) Stochastic Alternating Direction Method of Multipliers
6672,7035,2017,A Probabilistic Framework for Nonlinearities in Stochastic Neural Networks
6673,7036,2017,Distral: Robust multitask reinforcement learning
6674,7037,2017,Online Learning of Optimal Bidding Strategy in Repeated Multi-Commodity Auctions
6675,7038,2017,Trimmed Density Ratio Estimation
6676,7039,2017,Training recurrent networks to generate hypotheses about how the brain solves hard navigation problems
6677,704,1992,Biologically Plausible Local Learning Rules for the Adaptation of the Vestibulo-Ocular Reflex
6678,7040,2017,Visual Interaction Networks: Learning a Physics Simulator from Video
6679,7041,2017,Reconstruct & Crush Network
6680,7042,2017,Streaming Robust Submodular Maximization: A Partitioned Thresholding Approach
6681,7043,2017,Simple strategies for recovering inner products from coarsely quantized random projections
6682,7044,2017,Discovering Potential Correlations via Hypercontractivity
6683,7045,2017,Doubly Stochastic Variational Inference for Deep Gaussian Processes
6684,7046,2017,Ranking Data with Continuous Labels through Oriented Recursive Partitions
6685,7047,2017,Scalable Model Selection for Belief Networks
6686,7048,2017,Targeting EEG/LFP Synchrony with Neural Nets
6687,7049,2017,Near-Optimal Edge Evaluation in Explicit Generalized Binomial Graphs
6688,705,1992,A Recurrent Neural Network for Generation of Occular Saccades
6689,7050,2017,Non-Stationary Spectral Kernels
6690,7051,2017,Overcoming Catastrophic Forgetting by Incremental Moment Matching
6691,7052,2017,Balancing information exposure in social networks
6692,7053,2017,SafetyNets: Verifiable Execution of Deep Neural Networks on an Untrusted Cloud
6693,7054,2017,Query Complexity of Clustering with Side Information
6694,7055,2017,QMDP-Net: Deep Learning for Planning under Partial Observability
6695,7056,2017,Robust Optimization for Non-Convex Objectives
6696,7057,2017,Thy Friend is My Friend: Iterative Collaborative Filtering for Sparse Matrix Estimation
6697,7058,2017,Adaptive Classification for Prediction Under a Budget
6698,7059,2017,Convergence rates of a partition based Bayesian multivariate density estimation method
6699,706,1992,Synchronization and Grammatical Inference in an Oscillating Elman Net
6700,7060,2017,Affine-Invariant Online Optimization and the Low-rank Experts Problem
6701,7061,2017,Beyond Worst-case: A Probabilistic Analysis of Affine Policies in Dynamic Optimization
6702,7062,2017,A Unified Approach to Interpreting Model Predictions
6703,7063,2017,Stochastic Approximation for Canonical Correlation Analysis
6704,7064,2017,Resurrecting the sigmoid in deep learning through dynamical isometry: theory and practice
6705,7065,2017,Sample and Computationally Efficient Learning Algorithms under S-Concave Distributions
6706,7066,2017,Scalable Variational Inference for Dynamical Systems
6707,7067,2017,Context Selection for Embedding Models
6708,7068,2017,Working hard to know your neighbor's margins: Local descriptor learning loss
6709,7069,2017,Accelerated Stochastic Greedy Coordinate Descent by Soft Thresholding Projection onto Simplex
6710,707,1992,A Knowledge-Based Model of Geometry Learning
6711,7070,2017,Multi-Task Learning for Contextual Bandits
6712,7071,2017,Learning to Prune Deep Neural Networks via Layer-wise Optimal Brain Surgeon
6713,7072,2017,Accelerated First-order Methods for Geodesically Convex Optimization on Riemannian Manifolds
6714,7073,2017,Selective Classification for Deep Neural Networks
6715,7074,2017,Minimax Estimation of Bandable Precision Matrices
6716,7075,2017,Monte-Carlo Tree Search by Best Arm Identification
6717,7076,2017,Group Additive Structure Identification for Kernel Nonparametric Regression
6718,7077,2017,"Fast, Sample-Efficient Algorithms for Structured Phase Retrieval"
6719,7078,2017,Hash Embeddings for Efficient Word Representations
6720,7079,2017,Online Learning for Multivariate Hawkes Processes
6721,708,1992,An Object-Oriented Framework for the Simulation of Neural Nets
6722,7080,2017,Maximum Margin Interval Trees
6723,7081,2017,DropoutNet: Addressing Cold Start in Recommender Systems
6724,7082,2017,A simple neural network module for relational reasoning
6725,7083,2017,Q-LDA: Uncovering Latent Patterns in Text-based Sequential Decision Processes
6726,7084,2017,Online Reinforcement Learning in Stochastic Games
6727,7085,2017,Position-based Multiple-play Bandit Problem with Unknown Position Bias
6728,7086,2017,Active Exploration for Learning Symbolic Representations
6729,7087,2017,Clone MCMC: Parallel High-Dimensional Gaussian Gibbs Sampling
6730,7088,2017,Fair Clustering Through Fairlets
6731,7089,2017,Polynomial time algorithms for dual volume sampling
6732,709,1992,The Computation of Stereo Disparity for Transparent and for Opaque Surfaces
6733,7090,2017,Hindsight Experience Replay
6734,7091,2017,Stochastic and Adversarial Online Learning without Hyperparameters
6735,7092,2017,Teaching Machines to Describe Images with Natural Language Feedback
6736,7093,2017,Perturbative Black Box Variational Inference
6737,7094,2017,GibbsNet: Iterative Adversarial Inference for Deep Graphical Models
6738,7095,2017,PointNet++: Deep Hierarchical Feature Learning on Point Sets in a Metric Space
6739,7096,2017,Regularizing Deep Neural Networks by Noise: Its Interpretation and Optimization
6740,7097,2017,Learning Graph Representations with Embedding Propagation
6741,7098,2017,Efficient Modeling of Latent Information in Supervised Learning using Gaussian Processes
6742,7099,2017,A-NICE-MC: Adversarial Training for MCMC
6743,71,1987,Centric Models of the Orientation Map in Primary Visual Cortex
6744,710,1992,Context-Dependent Multiple Distribution Phonetic Modeling with MLPs
6745,7100,2017,Excess Risk Bounds for the Bayes Risk using Variational Inference in Latent Gaussian Models
6746,7101,2017,Real-Time Bidding with Side Information
6747,7102,2017,Saliency-based Sequential Image Attention with Multiset Prediction
6748,7103,2017,Variational Inference for Gaussian Process Models with Linear Complexity
6749,7104,2017,K-Medoids For K-Means Seeding
6750,7105,2017,Identifying Outlier Arms in Multi-Armed Bandit
6751,7106,2017,Online Learning with Transductive Regret
6752,7107,2017,Riemannian approach to batch normalization
6753,7108,2017,Self-supervised Learning of Motion Capture
6754,7109,2017,Triangle Generative Adversarial Networks
6755,7110,2017,PRUNE: Preserving Proximity and Global Ranking for Network Embedding
6756,7111,2017,Bayesian Optimization with Gradients
6757,7112,2017,Scalable trust-region method for deep reinforcement learning using Kronecker-factored approximation
6758,7113,2017,Renyi Differential Privacy Mechanisms for Posterior Sampling
6759,7114,2017,Online Learning with a Hint
6760,7115,2017,Identification of Gaussian Process State Space Models
6761,7116,2017,Robust Imitation of Diverse Behaviors
6762,7117,2017,Can Decentralized Algorithms Outperform Centralized Algorithms? A Case Study for Decentralized Parallel Stochastic Gradient Descent
6763,7118,2017,Local Aggregative Games
6764,7119,2017,A Sample Complexity Measure with Applications to Learning Optimal Auctions
6765,712,1992,Reinforcement Learning Applied to Linear Quadratic Regulation
6766,7120,2017,Thinking Fast and Slow with Deep Learning and Tree Search
6767,7121,2017,"EEG-GRAPH: A Factor-Graph-Based Model for Capturing Spatial, Temporal, and Observational Relationships in Electroencephalograms"
6768,7122,2017,Improving the Expected Improvement Algorithm
6769,7123,2017,Hybrid Reward Architecture for Reinforcement Learning
6770,7124,2017,Approximate Supermodularity Bounds for Experimental Design
6771,7125,2017,Maximizing Subset Accuracy with Recurrent Neural Networks in Multi-label Classification
6772,7126,2017,AdaGAN: Boosting Generative Models
6773,7127,2017,Straggler Mitigation in Distributed Optimization Through Data Encoding
6774,7128,2017,Multi-View Decision Processes: The Helper-AI Problem
6775,7129,2017,A Greedy Approach for Budgeted Maximum Inner Product Search
6776,713,1992,Adaptive Stimulus Representations: A Computational Theory of Hippocampal-Region Function
6777,7130,2017,SVD-Softmax: Fast Softmax Approximation on Large Vocabulary Neural Networks
6778,7131,2017,"Plan, Attend, Generate: Planning for Sequence-to-Sequence Models"
6779,7132,2017,Task-based End-to-end Model Learning in Stochastic Optimization
6780,7133,2017,ALICE: Towards Understanding Adversarial Learning for Joint Distribution Matching
6781,7134,2017,Finite sample analysis of the GTD Policy Evaluation Algorithms in Markov Setting
6782,7135,2017,On the Complexity of Learning Neural Networks
6783,7136,2017,Hierarchical Implicit Models and Likelihood-Free Variational Inference
6784,7137,2017,Semi-supervised Learning with GANs: Manifold Invariance with Improved Inference
6785,7138,2017,Approximation and Convergence Properties of Generative Adversarial Learning
6786,7139,2017,From Bayesian Sparsity to Gated Recurrent Nets
6787,714,1992,Feudal Reinforcement Learning
6788,7140,2017,Min-Max Propagation
6789,7141,2017,What Uncertainties Do We Need in Bayesian Deep Learning for Computer Vision?
6790,7142,2017,Gradient descent GAN optimization is locally stable
6791,7143,2017,Toward Robustness against Label Noise in Training Deep Discriminative Neural Networks
6792,7144,2017,Dualing GANs
6793,7145,2017,Deep Learning for Precipitation Nowcasting: A Benchmark and A New Model
6794,7146,2017,Do Deep Neural Networks Suffer from Crowding?
6795,7147,2017,Learning from Complementary Labels
6796,7148,2017,Online control of the false discovery rate with decaying memory
6797,7149,2017,Learning from uncertain curves: The 2-Wasserstein metric for Gaussian processes
6798,715,1992,A Boundary Hunting Radial Basis Function Classifier which Allocates Centers Constructively
6799,7150,2017,Discriminative State Space Models
6800,7151,2017,On Fairness and Calibration
6801,7152,2017,Imagination-Augmented Agents for Deep Reinforcement Learning
6802,7153,2017,Extracting low-dimensional dynamics from multiple large-scale neural population recordings by learning to predict correlations
6803,7154,2017,Unifying PAC and Regret: Uniform PAC Bounds for Episodic Reinforcement Learning
6804,7155,2017,Gradients of Generative Models for Improved Discriminative Analysis of Tandem Mass Spectra
6805,7156,2017,Asynchronous Parallel Coordinate Minimization for MAP Inference
6806,7157,2017,Multiscale Quantization for Fast Similarity Search
6807,7158,2017,Diverse and Accurate Image Description Using a Variational Auto-Encoder with an Additive Gaussian Encoding Space
6808,7159,2017,Improved Training of Wasserstein GANs
6809,716,1992,On the Use of Evidence in Neural Networks
6810,7160,2017,Learning Populations of Parameters
6811,7161,2017,Clustering with Noisy Queries
6812,7162,2017,Higher-Order Total Variation Classes on Grids: Minimax Theory and Trend Filtering Methods
6813,7163,2017,Training Quantized Nets: A Deeper Understanding
6814,7164,2017,Permutation-based Causal Inference Algorithms with Interventions
6815,7165,2017,"Time-dependent spatially varying graphical models, with application to brain fMRI data analysis"
6816,7166,2017,Gradient Methods for Submodular Maximization
6817,7167,2017,Smooth Primal-Dual Coordinate Descent Algorithms for Nonsmooth Convex Optimization
6818,7168,2017,The Importance of Communities for Learning to Influence
6819,7169,2017,"Multiplicative Weights Update with Constant Step-Size in Congestion Games:  Convergence, Limit Cycles and Chaos"
6820,717,1993,Amplifying and Linearizing Apical Synaptic Inputs to Cortical Pyramidal Cells
6821,7170,2017,Learning Neural Representations of Human Cognition across Many fMRI Studies
6822,7171,2017,A KL-LUCB algorithm for Large-Scale Crowdsourcing
6823,7172,2017,Collaborative Deep Learning in Fixed Topology Networks
6824,7173,2017,Fast-Slow Recurrent Neural Networks
6825,7174,2017,Learning Disentangled Representations with Semi-Supervised Deep Generative Models
6826,7175,2017,Self-Supervised Intrinsic Image Decomposition
6827,7176,2017,Exploring Generalization in Deep Learning
6828,7177,2017,A framework for Multi-A(rmed)/B(andit) Testing with Online FDR Control
6829,7178,2017,Fader Networks:Manipulating Images by Sliding Attributes
6830,7179,2017,Action Centered Contextual Bandits
6831,718,1993,A Massively-Parallel SIMD Processor for Neural Network and Machine Vision Applications
6832,7180,2017,Estimating Mutual Information for Discrete-Continuous Mixtures
6833,7181,2017,Attention is All you Need
6834,7182,2017,Recurrent Ladder Networks
6835,7183,2017,Parameter-Free Online Learning via Model Selection
6836,7184,2017,Bregman Divergence for Stochastic Variance Reduction: Saddle-Point and Adversarial Prediction
6837,7185,2017,Unbounded cache model for online language modeling with open vocabulary
6838,7186,2017,Predictive State Recurrent Neural Networks
6839,7187,2017,Early stopping for kernel boosting algorithms: A general analysis with localized complexities
6840,7188,2017,SVCCA: Singular Vector Canonical Correlation Analysis for Deep Learning Dynamics and Interpretability
6841,7189,2017,Convolutional Phase Retrieval
6842,719,1993,Central and Pairwise Data Clustering by Competitive Neural Networks
6843,7190,2017,Estimating High-dimensional Non-Gaussian Multiple Index Models via Stein?s Lemma
6844,7191,2017,Gaussian Quadrature for Kernel Features
6845,7192,2017,Value Prediction Network
6846,7193,2017,A Learning Error Analysis for Structured Prediction with Approximate Inference
6847,7194,2017,Efficient Second-Order Online Kernel Learning with Adaptive Embedding
6848,7195,2017,Implicit Regularization in Matrix Factorization
6849,7196,2017,Optimal Shrinkage of Singular Values Under Random Data Contamination
6850,7197,2017,Countering Feedback Delays in Multi-Agent Learning
6851,7198,2017,Asynchronous Coordinate Descent under More Realistic Assumptions
6852,7199,2017,Linear Convergence of a Frank-Wolfe Type Algorithm over Trace-Norm Balls
6853,72,1987,Ensemble' Boltzmann Units have Collective Computational Properties like those of Hopfield and Tank Neurons
6854,720,1993,"Bayesian Backprop in Action: Pruning, Committees, Error Bars and an Application to Spectroscopy"
6855,7200,2017,Hierarchical Clustering Beyond the Worst-Case
6856,7201,2017,Invariance and Stability of Deep Convolutional Representations
6857,7202,2017,Statistical Cost Sharing
6858,7203,2017,The Expressive Power of Neural Networks: A View from the Width
6859,7204,2017,Spectrally-normalized margin bounds for neural networks
6860,7205,2017,Robust and Efficient Transfer Learning with Hidden Parameter Markov Decision Processes
6861,7206,2017,Population Matching Discrepancy and Applications in Deep Learning
6862,7207,2017,Scalable Planning with Tensorflow for Hybrid Nonlinear Domains
6863,7208,2017,Boltzmann Exploration Done Right
6864,7209,2017,Learned in Translation: Contextualized Word Vectors
6865,721,1993,Unsupervised Parallel Feature Extraction from First Principles
6866,7210,2017,Neural Discrete Representation Learning
6867,7211,2017,Generalizing GANs: A Turing Perspective
6868,7212,2017,Scalable Log Determinants for Gaussian Process Kernel Learning
6869,7213,2017,Poincar? Embeddings for Learning Hierarchical Representations
6870,7214,2017,Learning Combinatorial Optimization Algorithms over Graphs
6871,7215,2017,Robust Conditional Probabilities
6872,7216,2017,Learning with Bandit Feedback in Potential Games
6873,7217,2017,Multi-Agent Actor-Critic for Mixed Cooperative-Competitive Environments
6874,7218,2017,Communication-Efficient Distributed Learning of Discrete Distributions
6875,7219,2017,Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles
6876,722,1993,Structural and Behavioral Evolution of Recurrent Networks
6877,7220,2017,When Worlds Collide: Integrating Different Counterfactual Assumptions in Fairness
6878,7221,2017,Matrix Norm Estimation from a Few Entries
6879,7222,2017,Neural Networks for Efficient Bayesian Decoding of Natural Images from Retinal Neurons
6880,7223,2017,Causal Effect Inference with Deep Latent-Variable Models
6881,7224,2017,Learning Identifiable Gaussian Bayesian Networks in Polynomial Time and Sample Complexity
6882,7225,2017,Gradient Episodic Memory for Continual Learning
6883,7226,2017,Effective Parallelisation for Machine Learning
6884,7227,2017,"Semisupervised Clustering, AND-Queries and Locally Encodable Source Coding"
6885,7228,2017,Clustering Stable Instances of Euclidean k-means.
6886,7229,2017,Good Semi-supervised Learning That Requires a Bad GAN
6887,723,1993,The Power of Amnesia
6888,7230,2017,On Blackbox Backpropagation and Jacobian Sensing
6889,7231,2017,Protein Interface Prediction using Graph Convolutional Networks
6890,7232,2017,Solid Harmonic Wavelet Scattering: Predicting Quantum Molecular Energy from Invariant Descriptors of 3D  Electronic Densities
6891,7233,2017,Towards Generalization and Simplicity in Continuous Control
6892,7234,2017,Random Projection Filter Bank for Time Series Data
6893,7235,2017,Filtering Variational Objectives
6894,7236,2017,On Frank-Wolfe and Equilibrium Computation
6895,7237,2017,Modulating early visual processing by language
6896,7238,2017,Learning Mixture of Gaussians with Streaming Data
6897,7239,2017,Practical Hash Functions for Similarity Estimation and Dimensionality Reduction
6898,724,1993,Credit Assignment through Time: Alternatives to Backpropagation
6899,7240,2017,GANs Trained by a Two Time-Scale Update Rule Converge to a Local Nash Equilibrium
6900,7241,2017,The Scaling Limit of High-Dimensional Online Independent Component Analysis
6901,7242,2017,Approximation Algorithms for 
6902,7243,2017,The power of absolute discounting: all-dimensional distribution estimation
6903,7244,2017,Few-Shot Adversarial Domain Adaptation
6904,7245,2017,Spectral Mixture Kernels for Multi-Output Gaussian Processes
6905,7246,2017,Neural Expectation Maximization
6906,7247,2017,Learning Linear Dynamical Systems via Spectral Filtering
6907,7248,2017,Z-Forcing: Training Stochastic Recurrent Networks
6908,7249,2017,Learning Hierarchical Information Flow with Recurrent Neural Modules
6909,725,1993,Implementing Intelligence on Silicon Using Neuron-Like Functional MOS Transistors
6910,7250,2017,Neural Variational Inference and Learning in Undirected Graphical Models
6911,7251,2017,Subspace Clustering via Tangent Cones
6912,7252,2017,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process
6913,7253,2017,Inverse Reward Design
6914,7254,2017,Structured Bayesian Pruning via Log-Normal Multiplicative Noise
6915,7255,2017,Attend and Predict: Understanding Gene Regulation by Selective Attention on Chromatin
6916,7256,2017,Acceleration and Averaging in Stochastic Descent Dynamics
6917,7257,2017,Kernel functions based on triplet comparisons
6918,7258,2017,An Error Detection and Correction Framework for Connectomics
6919,7259,2017,Style Transfer from Non-Parallel Text by Cross-Alignment
6920,726,1993,On the Non-Existence of a Universal Learning Algorithm for Recurrent Neural Networks
6921,7260,2017,Cross-Spectral Factor Analysis
6922,7261,2017,Stochastic Submodular Maximization: The Case of Coverage Functions
6923,7262,2017,Affinity Clustering: Hierarchical Clustering at Scale
6924,7263,2017,Unsupervised Transformation Learning via Convex Relaxations
6925,7264,2017,"A Sharp Error Analysis for the Fused Lasso, with Application to Approximate Changepoint Screening"
6926,7265,2017,Linear Time Computation of Moments in Sum-Product Networks
6927,7266,2017,A Meta-Learning Perspective on Cold-Start Recommendations for Items
6928,7267,2017,Predicting Scene Parsing and Motion Dynamics in the Future
6929,7268,2017,"Sticking the Landing: Simple, Lower-Variance Gradient Estimators for Variational Inference"
6930,7269,2017,Efficient Approximation Algorithms for Strings Kernel Based Sequence Classification
6931,727,1993,VLSI Phase Locking Architectures for Feature Linking in Multiple Target Tracking Systems
6932,7270,2017,Kernel Feature Selection via Conditional Covariance Minimization
6933,7271,2017,Convergence of Gradient EM on Multi-component Mixture of Gaussians
6934,7272,2017,Real Time Image Saliency for Black Box Classifiers
6935,7273,2017,Houdini: Fooling Deep Structured Visual and Speech Recognition Models with Adversarial Examples
6936,7274,2017,Efficient and Flexible Inference for Stochastic Systems
6937,7275,2017,When Cyclic Coordinate Descent Outperforms Randomized Coordinate Descent
6938,7276,2017,Active Learning from Peers
6939,7277,2017,Experimental Design for Learning Causal Graphs with Latent Variables
6940,7278,2017,Learning to Model the Tail
6941,7279,2017,Stochastic Mirror Descent in Variationally Coherent Optimization Problems
6942,728,1993,Bayesian Backpropagation Over I-O Functions Rather Than Weights
6943,7280,2017,"On Separability of Loss Functions, and Revisiting Discriminative Vs Generative Models"
6944,7281,2017,Maxing and Ranking with Few Assumptions
6945,7282,2017,On clustering network-valued data
6946,7283,2017,A General Framework for Robust Interactive Learning
6947,7284,2017,Multi-view Matrix Factorization for Linear Dynamical System Estimation
6948,729,1993,Efficient Simulation of Biological Neural Networks on Massively Parallel Supercomputers with Hypercube Architecture
6949,73,1987,HIGH DENSITY ASSOCIATIVE MEMORIES
6950,730,1993,Optimal Signalling in Attractor Neural Networks
6951,731,1993,"High Performance Neural Net Simulation on a Multiprocessor System with ""Intelligent"" Communication"
6952,733,1993,What Does the Hippocampus Compute?: A Precis of the 1993 NIPS Workshop
6953,734,1993,Stability and Observability
6954,735,1993,Unsupervised Learning of Mixtures of Multiple Causes in Binary Data
6955,736,1993,"Synchronization, oscillations, and 1/f noise in networks of spiking neurons"
6956,737,1993,The Statistical Mechanics of k-Satisfaction
6957,738,1993,Feature Densities are Required for Computing Feature Correspondences
6958,739,1993,Counting function theorem for multi-layer networks
6959,74,1987,A Novel Net that Learns Sequential Decision Process
6960,740,1993,Estimating analogical similarity by dot-products of Holographic Reduced Representations
6961,741,1993,Identifying Fault-Prone Software Modules Using Feed-Forward Networks: A Case Study
6962,742,1993,The Parti-Game Algorithm for Variable Resolution Reinforcement Learning in Multidimensional State-Spaces
6963,743,1993,An Analog VLSI Model of Central Pattern Generation in the Leech
6964,744,1993,Putting It All Together: Methods for Combining Neural Networks
6965,745,1993,Locally Adaptive Nearest Neighbor Algorithms
6966,746,1993,A Local Algorithm to Learn Trajectories with Stochastic Neural Networks
6967,747,1993,An Optimization Method of Layered Neural Networks based on the Modified Information Criterion
6968,748,1993,Recovering a Feed-Forward Net From Its Output
6969,749,1993,Optimal Brain Surgeon: Extensions and performance comparisons
6970,75,1987,Probabilistic Characterization of Neural Model Computations
6971,750,1993,Mixtures of Controllers for Jump Linear and Non-Linear Plants
6972,751,1993,Inverse Dynamics of Speech Motor Control
6973,752,1993,Dual Mechanisms for Neural Binding and Segmentation
6974,753,1993,Neural Network Methods for Optimization Problems
6975,754,1993,Fast Pruning Using Principal Components
6976,755,1993,WATTLE: A Trainable Gain Analogue VLSI Neural Network
6977,756,1993,Lower Boundaries of Motoneuron Desynchronization via Renshaw Interneurons
6978,757,1993,Fool's Gold: Extracting Finite State Machines from Recurrent Network Dynamics
6979,758,1993,Neural Network Definitions of Highly Predictable Protein Secondary Structure Classes
6980,759,1993,Tonal Music as a Componential Code: Learning Temporal Relationships Between and Within Pitch and Timing Components
6981,76,1987,A Dynamical Approach to Temporal Pattern Processing
6982,760,1993,Processing of Visual and Auditory Space and Its Modification by Experience
6983,761,1993,Hidden Markov Models for Human Genes
6984,762,1993,Cross-Validation Estimates IMSE
6985,763,1993,Segmental Neural Net Optimization for Continuous Speech Recognition
6986,764,1993,Convergence of Stochastic Iterative Dynamic Programming Algorithms
6987,765,1993,Neural Network Exploration Using Optimal Experiment Design
6988,766,1993,Odor Processing in the Bee: A Preliminary Study of the Role of Central Input to the Antennal Lobe
6989,767,1993,Supervised learning from incomplete data via an EM approach
6990,768,1993,Dopaminergic Neuromodulation Brings a Dynamical Plasticity to the Retina
6991,769,1993,"Signature Verification using a ""Siamese"" Time Delay Neural Network"
6992,77,1987,The Performance of Convex Set Projection Based Neural Networks
6993,770,1993,Packet Routing in Dynamically Changing Networks: A Reinforcement Learning Approach
6994,771,1993,Resolving motion ambiguities
6995,772,1993,Optimal Stochastic Search and Adaptive Momentum
6996,773,1993,Convergence of Indirect Adaptive Asynchronous Value Iteration Algorithms
6997,774,1993,GDS: Gradient Descent Generation of Symbolic Classification Rules
6998,775,1993,Coupled Dynamics of Fast Neurons and Slow Interactions
6999,776,1993,An Analog VLSI Saccadic Eye Movement System
7000,777,1993,Bayesian Modeling and Classification of Neural Signals
7001,778,1993,A Learning Analog Neural Network Chip with Continuous-Time Recurrent Dynamics
7002,779,1993,Address Block Location with a Neural Net System
7003,78,1987,Learning Representations by Recirculation
7004,780,1993,Dynamic Modulation of Neurons and Networks
7005,781,1993,A Comparison of Dynamic Reposing and Tangent Distance for Drug Activity Prediction
7006,782,1993,Optimal Unsupervised Motor Learning Predicts the Internal Representation of Barn Owl Head Movements
7007,783,1993,A Hodgkin-Huxley Type Neuron Model That Learns Slow Non-Spike Oscillation
7008,784,1993,"Learning Mackey-Glass from 25 examples, Plus or Minus 2"
7009,786,1993,Solvable Models of Artificial Neural Networks
7010,787,1993,Computational Elements of the Adaptive Controller of the Human Arm
7011,788,1993,Using Local Trajectory Optimizers to Speed Up Global Optimization in Dynamic Programming
7012,789,1993,Assessing the Quality of Learned Local Models
7013,79,1987,Learning in Networks of Nondeterministic Adaptive Logic Elements
7014,790,1993,A Connectionist Model of the Owl's Sound Localization System
7015,791,1993,Supervised Learning with Growing Cell Structures
7016,792,1993,Figure of Merit Training for Detection and Spotting
7017,793,1993,Directional Hearing by the Mauthner System
7018,794,1993,Recognition-based Segmentation of On-Line Cursive Handwriting
7019,795,1993,Analysis of Short Term Memories for Neural Networks
7020,796,1993,Robust Parameter Estimation and Model Selection for Neural Network Regression
7021,797,1993,Learning in Computer Vision and Image Understanding
7022,798,1993,"Autoencoders, Minimum Description Length and Helmholtz Free Energy"
7023,799,1993,"Catastrophic interference in connectionist networks: Can It Be predicted, can It be prevented?"
7024,8,1987,The Sigmoid Nonlinearity in Prepyriform Cortex
7025,80,1987,Stochastic Learning Networks and their Electronic Implementation
7026,800,1993,Foraging in an Uncertain Environment Using Predictive Hebbian Learning
7027,801,1993,Use of Bad Training Data for Better Predictions
7028,802,1993,Constructive Learning Using Internal Representation Conflicts
7029,803,1993,Learning Curves: Asymptotic Values and Rate of Convergence
7030,804,1993,Asynchronous Dynamics of Continuous Time Neural Networks
7031,805,1993,Probabilistic Anomaly Detection in Dynamic Systems
7032,806,1993,Observability of Neural Network Behavior
7033,807,1993,Memory-Based Methods for Regression and Classification
7034,808,1993,Training Neural Networks with Deficient Data
7035,809,1993,Bayesian Self-Organization
7036,81,1987,Invariant Object Recognition Using a Distributed Associative Memory
7037,810,1993,A Hybrid Radial Basis Function Neurocomputer and Its Applications
7038,811,1993,Generalization Error and the Expected Network Complexity
7039,812,1993,Analyzing Cross-Connected Networks
7040,813,1993,Functional Models of Selective Attention and Context Dependency
7041,814,1993,Surface Learning with Applications to Lipreading
7042,815,1993,Hoo Optimality Criteria for LMS and Backpropagation
7043,816,1993,Optimal Stopping and Effective Machine Complexity in Learning
7044,817,1993,Grammatical Inference by Attentional Control of Synchronization in an Oscillating Elman Network
